OBJECTID,STOP_ID,LAST_UPDATE_DATE,GeometryEasting,GeometryNorthing
3590,20018512,2026-06-18,818878,832876
3591,20018513,2026-06-18,818928,832704
3592,20018514,2026-06-18,819061,832637
3593,20018515,2026-06-18,819123,832616
3594,20018516,2026-06-18,819193,832590
3595,20018517,2026-06-18,819251,832654
3596,20018518,2026-06-18,819293,832951
3597,20019964,2026-06-18,834745,819878
3598,20019965,2026-06-18,834653,819939
3599,20019966,2026-06-18,835198,818348
3600,20019967,2026-06-18,835427,819416
3601,20019968,2026-06-18,835367,819727
3602,20019970,2026-06-18,835439,818501
3603,20019996,2026-06-18,835508,818866
3604,20019997,2026-06-18,841479,820291
3605,20020029,2026-06-18,841797,820712
3606,20020030,2026-06-18,835535,820567
3607,20020031,2026-07-28,839609,820079
3608,20020062,2026-06-18,833995,822296
3609,20020063,2026-06-18,835177,822197
3610,20020064,2026-09-10,834200,820908
3611,20020065,2026-07-14,834341,821046
3612,20020066,2026-06-18,835489,819070
3613,20020067,2026-06-18,835524,819938
3614,20020068,2026-06-18,832735,838636
3615,20020069,2026-06-18,832478,839557
3616,20020070,2026-06-18,840383,842749
3617,20020095,2026-08-12,837470,815660
3618,20020096,2026-08-12,833818,815524
3619,20020097,2026-08-12,833574,815638
3620,20020098,2026-07-13,832588,816216
3621,20020099,2026-07-13,833684,815854
3622,20020100,2026-07-13,835554,815270
3623,20020101,2026-07-13,837045,815414
3624,20020102,2026-07-13,838210,816934
3625,20020128,2026-06-18,831097,823091
3626,20020129,2026-06-18,832331,822406
3627,20020130,2026-06-18,832556,822125
3628,20020131,2026-06-18,832542,822123
3629,20020132,2026-06-18,830217,825523
3630,20020133,2026-09-10,830242,825284
3631,20020134,2026-06-18,831093,823064
3632,20020161,2026-06-18,841312,821423
3633,20020162,2026-06-18,839825,821722
3634,20020163,2026-06-18,838850,821760
3635,20020164,2026-06-18,841608,820750
3636,20020165,2026-06-18,835196,820504
3637,20020166,2026-06-18,835540,820230
3638,20020167,2026-06-18,836232,820212
3639,20020168,2026-09-02,842661,817399
3640,20020169,2026-09-02,842863,817724
3641,20020170,2026-06-18,841113,818974
3642,20020171,2026-06-18,842605,819255
3643,20020172,2026-06-18,841605,820549
3644,20020173,2026-06-18,841364,820303
3645,20020174,2026-06-18,841482,820279
3646,20020175,2026-06-18,842845,819449
3647,20020176,2026-06-18,842606,819111
3648,20020177,2026-06-18,842600,818371
3649,20020178,2026-06-18,842527,819622
3650,20020179,2026-06-18,842287,818599
3651,20020180,2026-09-10,842120,819535
3652,20020181,2026-06-18,842134,819519
3653,20020182,2026-06-18,838942,822444
3654,20020183,2026-07-13,838830,823122
3655,20020184,2026-06-18,838473,822037
3656,20020195,2026-06-18,840284,819951
3657,20020196,2026-06-18,840417,821769
3658,20020227,2026-06-18,832268,820812
3659,20020228,2026-06-18,832252,820800
3660,20020229,2026-06-18,834080,822221
3661,20020230,2026-06-18,833495,821562
3662,20020260,2026-09-10,830366,825434
3663,20020261,2026-06-18,831519,824956
3664,20020262,2026-06-18,830111,825603
3665,20020263,2026-06-18,831230,824807
3666,20020264,2026-06-18,830959,824909
3667,20020265,2026-06-18,831415,824647
3668,20020267,2026-06-18,830584,824475
3669,20020268,2026-06-18,832714,825409
3670,20020269,2026-06-18,834166,822151
3671,20020270,2026-06-18,834376,821976
3672,20020271,2026-06-18,831049,824300
3673,20020272,2026-06-18,830649,823923
3674,20020273,2026-06-18,829350,823318
3675,20020293,2026-06-18,833064,816220
3676,20020294,2026-06-18,835820,814982
3677,20020295,2026-06-18,835941,814868
3678,20020296,2026-06-18,836444,815124
3679,20020297,2026-06-18,835103,815070
3680,20020326,2026-06-18,820922,833097
3681,20020327,2026-06-18,820334,833381
3682,20020328,2026-06-18,820614,833125
3683,20020329,2026-06-18,818378,834169
3684,20020330,2026-09-09,818360,834181
3685,20020331,2026-06-18,819395,833757
3686,20020332,2026-06-18,818045,835849
3687,20020333,2026-07-02,839518,820138
3688,20020334,2026-07-13,826154,841129
3689,20020335,2026-06-18,836003,825319
3690,20020336,2026-06-18,835980,825005
3691,20020337,2026-06-18,836081,825118
3692,20020359,2026-06-18,836076,815052
3693,20020360,2026-06-18,839596,821667
3694,20020361,2026-06-18,834505,818285
3695,20020392,2026-06-18,836098,815012
3696,20020393,2026-06-18,835995,814871
3697,20020394,2026-09-01,844751,820677
3698,20020425,2026-06-18,842119,814416
3699,20020491,2026-06-18,815610,828197
3700,20020492,2026-06-18,835264,834364
3701,20020493,2026-06-18,838731,832061
3702,20020494,2026-06-18,830292,825822
3703,20020495,2026-06-18,823900,825152
3704,20020497,2026-06-18,831444,824231
3705,20020498,2026-06-18,830457,825380
3706,20020499,2026-06-18,828391,825787
3707,20020500,2026-06-18,830878,825691
3708,20020501,2026-06-18,830128,825711
3709,20020524,2026-06-18,820530,833892
3710,20020525,2026-09-08,821241,833908
3711,20020527,2026-08-17,825013,832946
3712,20020528,2026-08-17,824932,833134
3713,20014214,2026-06-18,836758,822114
3714,20014215,2026-06-18,836263,821921
3715,20014222,2026-06-18,836332,826359
3716,20014223,2026-06-18,836534,826102
3717,20014224,2026-06-18,836431,826028
3718,20014225,2026-06-18,836384,826146
3719,20014226,2026-09-07,835966,826436
3720,20014227,2026-06-18,835866,826451
3721,20014231,2026-06-18,835631,826334
3722,20014232,2026-06-18,835868,826769
3723,20014233,2026-06-18,835980,826571
3724,20014235,2026-06-18,835735,826492
3725,20014236,2026-06-18,835789,826501
3726,20014237,2026-06-18,835856,826526
3727,20014240,2026-06-18,835870,825125
3728,20014241,2026-06-18,835733,824968
3729,20014244,2026-06-18,836714,825074
3730,20014245,2026-09-10,836342,820720
3731,20014246,2026-06-18,835470,820532
3732,20014247,2026-09-10,836195,820193
3733,20014248,2026-06-18,836582,825680
3734,20014249,2026-06-18,836411,825480
3735,20014250,2026-06-18,836218,825358
3736,20014251,2026-06-18,836123,825150
3737,20014252,2026-06-18,836131,825591
3738,20014253,2026-06-18,836280,826025
3739,20014254,2026-06-18,836178,826171
3740,20014256,2026-06-18,835990,826158
3741,20014257,2026-06-18,836384,826388
3742,20014258,2026-06-18,836273,825904
3743,20014259,2026-06-18,835990,826158
3744,20014287,2026-09-10,835635,817415
3745,20014289,2026-06-18,835278,818719
3746,20014290,2026-06-18,835423,818870
3747,20014291,2026-06-18,835494,819041
3748,20014292,2026-06-18,835330,819911
3749,20014293,2026-08-13,831207,840279
3750,20014294,2026-09-10,831104,840457
3751,20014295,2026-06-18,831617,843891
3752,20014296,2026-06-18,832265,844587
3753,20014297,2026-06-18,833392,844548
3754,20014298,2026-09-09,834518,846093
3755,20014299,2026-06-18,836757,845839
3756,20014300,2026-06-18,832265,844573
3757,20014301,2026-06-18,831057,840785
3758,20014305,2026-06-18,835421,819767
3759,20014306,2026-06-18,835524,819216
3760,20014307,2026-06-18,835554,819045
3761,20014308,2026-06-18,835567,818980
3762,20014309,2026-06-18,835533,818676
3763,20014310,2026-06-18,835370,818166
3764,20014311,2026-06-18,835505,817387
3765,20014313,2026-06-18,835218,818282
3766,20014320,2026-06-18,835693,817444
3767,20014321,2026-06-18,836127,817672
3768,20014322,2026-06-18,836160,817876
3769,20014323,2026-06-18,836191,817974
3770,20014324,2026-06-18,837030,818675
3771,20014326,2026-06-18,837319,818867
3772,20014327,2026-06-18,836705,818898
3773,20014328,2026-06-18,836498,819111
3774,20014329,2026-06-18,836373,819244
3775,20014330,2026-06-18,836358,819367
3776,20014331,2026-06-18,836366,819507
3777,20014332,2026-06-18,836573,819620
3778,20014333,2026-09-10,836907,820039
3779,20014335,2026-06-18,836620,819529
3780,20014336,2026-06-18,836445,819623
3781,20014337,2026-09-10,836381,819516
3782,20014338,2026-06-18,836446,819198
3783,20014339,2026-06-18,837382,818853
3784,20014340,2026-06-18,837199,818620
3785,20014341,2026-06-18,836343,818189
3786,20014342,2026-06-18,836233,818012
3787,20014343,2026-06-18,836165,817739
3788,20014344,2026-09-10,835999,817310
3789,20014348,2026-06-18,836778,820083
3790,20014349,2026-06-18,836374,819353
3791,20014350,2026-06-18,836434,819632
3792,20014353,2026-06-18,840774,820196
3793,20014354,2026-06-18,840765,820196
3794,20014356,2026-07-13,840396,816300
3795,20014386,2026-09-10,832534,821977
3796,20014419,2026-07-13,840444,816047
3797,20014452,2026-06-18,832600,839556
3798,20014453,2026-06-18,832586,840068
3799,20014454,2026-06-18,832947,840181
3800,20014455,2026-09-04,832632,840094
3801,20014456,2026-09-10,832479,839230
3802,20014457,2026-09-02,832320,839272
3803,20014459,2026-06-18,832702,839948
3804,20014460,2026-06-18,834026,840878
3805,20014461,2026-06-18,835252,841652
3806,20014463,2026-06-18,835269,841652
3807,20014464,2026-09-09,834542,841145
3808,20014465,2026-09-10,832815,839833
3809,20014485,2026-06-18,837321,821214
3810,20014486,2026-06-18,836792,821270
3811,20014487,2026-06-18,836780,821616
3812,20014488,2026-06-18,836231,822036
3813,20014489,2026-06-18,833486,814583
3814,20014490,2026-06-18,834830,814388
3815,20014491,2026-09-02,834245,815650
3816,20014492,2026-08-12,834369,816336
3817,20014493,2026-06-18,834902,814413
3818,20014494,2026-06-18,833451,813484
3819,20014495,2026-06-18,834088,815266
3820,20014496,2026-06-18,834228,815202
3821,20014497,2026-06-18,834336,815187
3822,20014498,2026-06-18,834606,815184
3823,20014518,2026-09-02,834123,814977
3824,20014520,2026-06-18,834132,814976
3825,20014522,2026-09-10,833837,815166
3826,20014524,2026-06-18,831872,813718
3827,20014525,2026-09-10,831298,814378
3828,20014526,2026-09-02,831437,814563
3829,20014775,2026-06-18,830108,825449
3830,20014776,2026-09-09,830695,824517
3831,20014777,2026-06-18,830922,824655
3832,20014778,2026-06-18,831199,824809
3833,20014779,2026-09-10,831173,824486
3834,20014780,2026-06-18,835883,820123
3835,20014781,2026-06-18,836467,820333
3836,20014782,2026-06-18,836571,820519
3837,20014783,2026-06-18,836704,820498
3838,20014784,2026-06-18,836887,820635
3839,20014785,2026-09-09,837079,820861
3840,20014786,2026-06-18,836649,820781
3841,20014787,2026-06-18,836354,820724
3842,20014788,2026-06-18,835996,820658
3843,20014789,2026-06-18,831199,824798
3844,20014790,2026-06-18,830727,824514
3845,20014791,2026-09-10,830239,825267
3846,20014792,2026-06-18,830227,825440
3847,20014793,2026-06-18,830106,825444
3848,20014794,2026-09-10,833714,843731
3849,20014795,2026-06-18,831091,823937
3850,20014796,2026-06-18,830874,823806
3851,20014797,2026-06-18,830907,823275
3852,20014798,2026-09-10,830874,822868
3853,20014799,2026-06-18,831367,822626
3854,20014800,2026-06-18,831714,821698
3855,20014801,2026-06-18,831784,821476
3856,20014802,2026-06-18,832179,821059
3857,20014803,2026-06-18,831484,820194
3858,20014804,2026-06-18,831322,820049
3859,20014805,2026-06-18,835878,826474
3860,20014806,2026-06-18,831450,820203
3861,20014807,2026-06-18,832159,821036
3862,20014808,2026-06-18,831744,821504
3863,20014809,2026-06-18,831682,821711
3864,20014810,2026-06-18,831235,822682
3865,20014811,2026-06-18,830893,823331
3866,20014812,2026-06-18,830801,823673
3867,20014813,2026-06-18,830889,823867
3868,20014814,2026-06-18,835560,826146
3869,20014815,2026-06-18,835560,826146
3870,20014816,2026-09-08,831205,824243
3871,20014817,2026-06-18,830835,823715
3872,20014818,2026-06-18,830889,823043
3873,20014819,2026-06-18,831165,822516
3874,20014820,2026-06-18,830895,823339
3875,20014848,2026-06-18,831213,824263
3876,20014849,2026-08-26,831314,824274
3877,20014851,2026-06-18,829981,825389
3878,20014852,2026-06-18,829809,825487
3879,20014853,2026-09-10,829862,825502
3880,20014854,2026-06-18,830007,825416
3881,20014856,2026-09-09,831414,824651
3882,20014857,2026-09-10,831251,824487
3883,20014858,2026-09-10,831184,824212
3884,20014859,2026-08-03,836845,815786
3885,20014860,2026-06-18,836814,815712
3886,20014861,2026-06-18,844526,820599
3887,20014862,2026-06-18,834074,845930
3888,20014863,2026-06-18,835008,845965
3889,20014864,2026-06-18,834483,846074
3890,20014865,2026-06-18,836457,815576
3891,20014866,2026-06-18,836183,815438
3892,20014867,2026-06-18,835441,815423
3893,20014868,2026-06-18,832685,816179
3894,20014869,2026-06-18,832322,816141
3895,20014870,2026-06-18,831700,815907
3896,20014871,2026-06-18,831558,815508
3897,20014872,2026-06-18,831199,814553
3898,20014873,2026-06-18,831039,814205
3899,20014874,2026-06-18,831444,813731
3900,20014875,2026-06-18,831028,814216
3901,20014876,2026-06-18,831182,814603
3902,20014877,2026-08-03,831801,816140
3903,20014878,2026-08-03,831875,816172
3904,20014879,2026-06-18,832289,816208
3905,20014880,2026-06-18,832337,816120
3906,20014881,2026-06-18,833078,816205
3907,20014882,2026-06-18,835457,815445
3908,20014883,2026-06-18,836480,815535
3909,20014884,2026-08-03,836818,815729
3910,20014885,2026-08-03,833450,812424
3911,20014886,2026-08-03,832161,812751
3912,20014887,2026-08-03,832105,812801
3913,20014888,2026-06-18,832347,816124
3914,20014889,2026-08-03,835438,815447
3915,20014890,2026-06-18,836451,815570
3916,20014891,2026-06-18,831499,814534
3917,20014892,2026-06-18,832219,813078
3918,20014893,2026-06-18,832321,812547
3919,20014894,2026-06-18,833256,812334
3920,20014914,2026-06-18,840148,820084
3921,20014915,2026-06-18,840608,819597
3922,20014947,2026-06-18,832348,824998
3923,20014948,2026-06-18,831794,825334
3924,20014980,2026-06-18,827954,824249
3925,20014981,2026-08-31,828099,823898
3926,20014982,2026-09-10,828544,824777
3927,20014983,2026-06-18,831502,824887
3928,20014985,2026-06-18,830931,824647
3929,20014986,2026-09-02,831198,824809
3930,20015013,2026-06-18,841597,818645
3931,20015014,2026-06-18,841511,818501
3932,20015015,2026-09-10,841265,818464
3933,20015016,2026-06-18,838877,821773
3934,20015017,2026-07-16,838368,821511
3935,20015018,2026-06-18,837767,820958
3936,20015019,2026-06-18,837619,820553
3937,20015020,2026-08-31,837553,820783
3938,20015021,2026-09-10,837302,821036
3939,20015022,2026-06-18,837441,821200
3940,20015046,2026-06-18,842909,818202
3941,20015047,2026-09-10,842636,818248
3942,20015048,2026-09-10,842588,818396
3943,20015049,2026-09-02,842699,818758
3944,20015050,2026-08-31,842664,818929
3945,20015288,2026-07-02,839376,820686
3946,20015289,2026-07-02,839306,820397
3947,20015290,2026-07-02,839468,820337
3948,20015292,2026-09-10,840809,820413
3949,20015294,2026-07-02,841576,820758
3950,20015295,2026-07-02,840403,820428
3951,20015296,2026-06-18,837765,820960
3952,20015297,2026-06-18,837951,820103
3953,20015298,2026-06-18,838033,819899
3954,20015299,2026-06-18,837459,820570
3955,20015300,2026-06-18,839022,821825
3956,20015301,2026-06-18,840229,821503
3957,20015302,2026-06-18,838367,821512
3958,20015310,2026-06-18,837335,820666
3959,20015311,2026-09-10,837146,820771
3960,20015343,2026-06-18,841451,820823
3961,20015376,2026-06-18,845705,817504
3962,20015377,2026-09-10,846272,817577
3963,20015378,2026-06-18,846240,817295
3964,20015379,2026-06-18,846202,816366
3965,20015380,2026-06-18,846148,815795
3966,20015381,2026-06-18,845798,815900
3967,20015382,2026-06-18,845884,816045
3968,20015383,2026-06-18,846214,817251
3969,20015384,2026-06-18,845095,818787
3970,20015385,2026-06-18,845098,818762
3971,20015409,2026-09-10,821002,833971
3972,20015410,2026-06-18,821174,833914
3973,20015411,2026-07-13,823141,834208
3974,20015412,2026-07-13,823498,835815
3975,20015413,2026-07-13,823622,836378
3976,20015414,2026-07-13,823654,836777
3977,20015415,2026-07-13,823883,837430
3978,20015416,2026-09-10,824074,838538
3979,20015417,2026-07-13,826086,839888
3980,20015418,2026-07-13,826481,840411
3981,20015419,2026-07-13,826281,840752
3982,20015420,2026-07-13,824907,841704
3983,20015421,2026-07-13,826289,840773
3984,20015422,2026-07-13,826492,840396
3985,20015423,2026-09-10,825956,839785
3986,20015424,2026-07-13,824086,838536
3987,20015425,2026-07-13,823612,836073
3988,20015426,2026-07-13,820643,834012
3989,20015427,2026-07-13,820797,834088
3990,20015428,2026-07-13,825723,841718
3991,20015429,2026-06-18,839470,822317
3992,20015430,2026-06-18,839073,822336
3993,20015431,2026-06-18,832582,839532
3994,20015432,2026-06-18,832920,840092
3995,20015433,2026-06-18,837392,822803
3996,20015434,2026-06-18,837488,822382
3997,20015435,2026-06-18,837310,821281
3998,20015436,2026-06-18,837331,821962
3999,20015437,2026-06-18,836977,822454
4000,20015438,2026-06-18,839107,822330
4001,20015439,2026-06-18,832331,839252
4002,20015440,2026-06-18,832583,839535
4003,20015441,2026-06-18,832964,839614
4004,20015442,2026-06-18,833751,839876
4005,20015443,2026-06-18,833403,840388
4006,20015445,2026-07-28,817695,835907
4007,20015446,2026-09-10,817983,836530
4008,20015447,2026-07-28,818352,836698
4009,20015448,2026-09-10,818484,835936
4010,20015449,2026-07-28,818536,835699
4011,20015451,2026-09-11,818047,835829
4012,20015452,2026-07-28,817064,835586
4013,20015454,2026-07-28,818038,835850
4014,20015455,2026-07-28,818589,835489
4015,20015456,2026-07-28,818530,835679
4016,20015457,2026-07-28,818572,836279
4017,20015458,2026-07-28,818344,836646
4018,20015459,2026-07-28,817998,836515
4019,20015460,2026-07-28,817807,836104
4020,20015475,2026-07-13,824016,838003
4021,20015476,2026-07-13,825992,839826
4022,20015477,2026-07-13,826390,838863
4023,20015478,2026-07-13,824024,837990
4024,20015508,2026-06-18,834172,811709
4025,20015509,2026-06-18,833942,811645
4026,20015510,2026-06-18,834109,812022
4027,20015511,2026-06-18,834025,812231
4028,20015512,2026-06-18,834392,812101
4029,20015513,2026-07-16,839627,820960
4030,20015515,2026-06-18,835393,812157
4031,20015516,2026-06-18,835109,811771
4032,20015541,2026-06-18,833944,811645
4033,20015542,2026-06-18,835153,812173
4034,20015543,2026-09-10,819708,830487
4035,20015544,2026-06-18,820460,833165
4036,20015545,2026-06-18,820678,833712
4037,20015546,2026-06-18,821375,833758
4038,20015547,2026-09-10,821158,833604
4039,20015548,2026-09-10,820914,833730
4040,20015550,2026-06-18,820459,832294
4041,20015551,2026-06-18,820689,833089
4042,20015554,2026-06-29,844260,820592
4043,20015555,2026-06-18,844725,819914
4044,20015556,2026-06-18,841535,819112
4045,20015557,2026-06-29,841236,819490
4046,20015558,2026-06-29,841688,819057
4047,20015559,2026-06-29,844015,820421
4048,20015560,2026-06-29,844156,820342
4049,20015561,2026-06-29,844241,820351
4050,20015574,2026-06-18,844041,819822
4051,20015575,2026-06-19,842355,819773
4052,20015576,2026-06-18,842360,819552
4053,20015577,2026-06-18,842069,819597
4054,20015578,2026-07-16,841834,819891
4055,20015579,2026-07-16,841735,819953
4056,20015580,2026-09-09,841491,820034
4057,20015581,2026-06-18,841405,819798
4058,20015582,2026-09-10,842337,819771
4059,20015583,2026-06-18,843170,820218
4060,20015584,2026-09-01,843349,820067
4061,20015845,2026-06-18,839479,832041
4062,20015871,2026-06-18,839390,832314
4063,20015872,2026-06-18,839166,832350
4064,20015873,2026-06-18,839011,832252
4065,20015874,2026-06-18,839156,832142
4066,20015875,2026-06-18,839448,832046
4067,20015876,2026-06-18,839531,832152
4068,20015877,2026-06-18,839895,831766
4069,20015878,2026-06-18,840111,831472
4070,20015879,2026-06-18,837431,827215
4071,20015880,2026-06-18,837430,827210
4072,20015881,2026-06-18,840077,831519
4073,20015882,2026-06-18,839895,831715
4074,20015883,2026-06-18,839010,832223
4075,20015884,2026-06-18,838955,832615
4076,20015885,2026-06-18,839158,832365
4077,20015886,2026-06-18,839333,832295
4078,20015887,2026-06-18,839825,831679
4079,20015888,2026-06-18,831721,825320
4080,20015889,2026-06-18,839819,831652
4081,20015890,2026-06-18,839477,831899
4082,20015891,2026-06-18,840116,831036
4083,20015904,2026-06-18,840176,821586
4084,20015905,2026-06-18,840486,819486
4085,20015906,2026-06-18,840003,819719
4086,20015907,2026-06-18,839525,820122
4087,20015908,2026-06-18,839477,820336
4088,20015909,2026-06-18,840006,819736
4089,20015910,2026-06-18,840303,820284
4090,20015911,2026-06-18,839634,821693
4091,20015912,2026-06-18,839847,821719
4092,20015913,2026-06-18,840276,821511
4093,20015937,2026-09-10,830012,825465
4094,20015938,2026-09-01,830316,825245
4095,20015939,2026-09-10,830740,825454
4096,20015940,2026-09-01,830853,825421
4097,20015941,2026-09-10,830722,825200
4098,20015942,2026-09-01,830649,825444
4099,20015943,2026-09-10,830437,825391
4100,20015970,2026-06-18,831591,824879
4101,20015972,2026-06-18,829944,825702
4102,20015973,2026-06-18,831401,825496
4103,20015974,2026-06-18,831502,825572
4104,20015975,2026-06-18,831648,825394
4105,20015976,2026-09-11,831131,825171
4106,20015977,2026-09-10,830996,824977
4107,20015978,2026-06-18,830911,824852
4108,20015979,2026-09-10,831193,825118
4109,20015980,2026-06-18,830650,824676
4110,20015981,2026-06-18,830348,825445
4111,20015982,2026-06-18,829807,825488
4112,20015983,2026-06-18,831308,824278
4113,20015985,2026-06-18,831160,824188
4114,20015986,2026-06-18,831160,824188
4115,20015987,2026-06-18,830719,825039
4116,20015988,2026-06-18,830105,825891
4117,20015989,2026-06-18,829231,827234
4118,20015990,2026-06-18,829182,828427
4119,20015991,2026-06-18,837814,822800
4120,20015992,2026-06-18,829629,826926
4121,20015993,2026-09-10,830384,825728
4122,20015994,2026-06-18,837257,822170
4123,20015995,2026-06-18,837282,822738
4124,20015998,2026-06-18,829162,826646
4125,20015999,2026-06-18,830147,825728
4126,20016000,2026-06-18,830019,825514
4127,20016002,2026-06-18,829983,825888
4128,20016003,2026-06-18,829640,826185
4129,20016004,2026-06-18,830117,825764
4130,20016005,2026-06-18,829489,825944
4131,20016006,2026-06-18,822769,824860
4132,20016007,2026-06-18,830040,826110
4133,20016008,2026-06-18,830000,825860
4134,20016009,2026-06-18,829512,825953
4135,20016010,2026-06-18,828983,826292
4136,20016011,2026-06-18,829160,826284
4137,20016012,2026-06-18,829259,826246
4138,20016036,2026-06-18,842424,814475
4139,20016037,2026-06-18,842106,814501
4140,20016038,2026-06-18,841410,815438
4141,20016039,2026-06-18,841332,815416
4142,20016040,2026-06-18,841235,815184
4143,20016041,2026-06-18,841063,815395
4144,20016042,2026-06-18,840733,815564
4145,20016043,2026-06-18,840492,815715
4146,20016044,2026-06-18,840678,815766
4147,20016045,2026-06-18,840771,815962
4148,20016046,2026-06-18,840906,816062
4149,20016047,2026-06-18,839062,816988
4150,20016048,2026-06-18,838906,816954
4151,20016049,2026-06-18,838771,816925
4152,20016050,2026-06-18,838497,816863
4153,20016051,2026-06-18,838238,816736
4154,20016052,2026-06-18,838297,816891
4155,20016053,2026-06-18,838445,817007
4156,20016054,2026-06-18,838608,817038
4157,20016055,2026-06-18,838852,817092
4158,20016056,2026-06-18,838921,817108
4159,20016057,2026-06-18,839132,817124
4160,20016058,2026-06-18,841076,816139
4161,20016059,2026-06-18,841079,816040
4162,20016060,2026-06-18,840969,815943
4163,20016061,2026-06-18,840889,815884
4164,20016062,2026-06-18,840676,815727
4165,20016063,2026-06-18,840506,815705
4166,20016064,2026-06-18,840822,815609
4167,20016065,2026-06-18,841044,815462
4168,20016066,2026-06-18,841153,815286
4169,20016067,2026-06-18,841292,815196
4170,20016069,2026-06-18,841429,815444
4171,20016070,2026-06-18,841845,815157
4172,20016071,2026-06-18,830302,825936
4173,20016072,2026-06-18,829409,826454
4174,20016073,2026-06-18,829342,826564
4175,20016074,2026-06-18,828026,825903
4176,20016075,2026-06-18,830102,825931
4177,20016599,2026-06-18,841419,819836
4178,20016600,2026-06-18,841399,819826
4179,20016601,2026-06-18,841471,820046
4180,20016602,2026-07-16,841401,820186
4181,20016630,2026-09-02,842712,817314
4182,20016631,2026-09-02,842927,817475
4183,20016632,2026-09-02,842868,817660
4184,20016633,2026-09-02,842764,818167
4185,20016634,2026-09-02,842613,818281
4186,20016636,2026-09-02,839560,820397
4187,20016637,2026-09-02,839501,820597
4188,20016638,2026-09-02,839327,820579
4189,20016639,2026-09-02,839248,820808
4190,20016640,2026-09-02,839344,821050
4191,20016641,2026-09-02,839211,821171
4192,20016642,2026-09-02,839249,821370
4193,20016643,2026-09-02,839520,821060
4194,20016644,2026-09-02,839569,820506
4195,20016645,2026-09-02,842692,818640
4196,20016646,2026-09-02,842883,817680
4197,20016647,2026-09-02,842979,817525
4198,20016665,2026-06-18,821890,831807
4199,20016666,2026-06-18,822303,831592
4200,20016667,2026-06-18,822782,831482
4201,20016668,2026-09-10,822927,831629
4202,20016669,2026-06-18,822806,831489
4203,20016670,2026-06-18,822172,831716
4204,20016671,2026-06-18,821884,831798
4205,20016674,2026-06-18,820652,834667
4206,20016675,2026-06-18,819955,836051
4207,20016676,2026-06-18,820859,833972
4208,20016677,2026-06-18,820252,834390
4209,20016678,2026-06-18,820696,834669
4210,20016679,2026-06-18,820947,834941
4211,20016680,2026-06-18,820666,834663
4212,20016681,2026-06-18,820456,834728
4213,20016696,2026-06-18,829960,825636
4214,20016697,2026-06-18,830024,825654
4215,20016698,2026-06-18,830148,825580
4216,20016699,2026-06-18,830206,825547
4217,20016700,2026-06-18,830516,825366
4218,20016701,2026-09-10,830605,825515
4219,20016702,2026-06-18,832176,825232
4220,20016703,2026-06-18,832659,825980
4221,20016704,2026-06-18,842370,817813
4222,20016705,2026-06-18,841502,818045
4223,20016706,2026-06-18,840462,819262
4224,20016708,2026-06-18,832326,825704
4225,20016709,2026-06-18,832436,825596
4226,20016710,2026-06-18,832137,825770
4227,20016711,2026-06-18,830127,825902
4228,20016712,2026-06-18,830696,826417
4229,20016713,2026-06-18,830700,826616
4230,20016714,2026-06-18,830260,825857
4231,20016715,2026-06-18,839817,819685
4232,20016716,2026-06-18,840618,819094
4233,20016717,2026-06-18,841352,818408
4234,20016718,2026-06-18,841468,818142
4235,20016719,2026-06-18,841917,817786
4236,20016720,2026-06-18,842515,817799
4237,20016721,2026-06-18,842677,817395
4238,20016722,2026-06-18,832145,825628
4239,20016723,2026-06-18,832549,825226
4240,20016724,2026-06-18,832286,824832
4241,20016725,2026-06-18,829947,825619
4242,20016728,2026-06-18,832653,825685
4243,20016729,2026-06-18,842051,819876
4244,20016731,2026-06-18,841805,820436
4245,20016732,2026-06-18,841069,820048
4246,20016733,2026-06-18,841090,819602
4247,20016734,2026-06-18,840134,819597
4248,20016736,2026-09-02,840727,819588
4249,20016737,2026-06-18,841013,819783
4250,20016738,2026-06-18,841061,820081
4251,20016739,2026-06-18,831671,825616
4252,20016740,2026-06-18,821706,834765
4253,20016741,2026-06-18,821260,833826
4254,20016742,2026-06-18,821548,834144
4255,20016743,2026-06-18,821706,834765
4256,20016744,2026-09-01,821532,834598
4257,20016745,2026-06-18,827314,824670
4258,20016746,2026-06-18,829032,824529
4259,20016747,2026-06-18,828687,824717
4260,20016748,2026-06-18,828759,823901
4261,20016749,2026-06-18,829163,823434
4262,20016750,2026-06-18,828975,823495
4263,20016751,2026-06-18,829250,823792
4264,20016752,2026-06-18,828742,823889
4265,20016753,2026-06-18,829032,824529
4266,20016755,2026-06-18,827314,824670
4267,20016756,2026-06-18,821373,834431
4268,20016758,2026-06-18,821155,834722
4269,20016759,2026-06-18,821449,834468
4270,20016760,2026-06-18,821497,834426
4271,20016761,2026-06-18,821363,834476
4272,20016763,2026-06-18,821221,834384
4273,20016764,2026-06-18,820794,834076
4274,20016765,2026-06-18,820569,834031
4275,20016766,2026-06-18,821167,834340
4276,20016767,2026-06-18,829042,823235
4277,20016768,2026-06-18,829370,822656
4278,20016795,2026-06-18,829023,823211
4279,20016796,2026-06-18,828409,823426
4280,20016797,2026-06-18,831187,824094
4281,20016798,2026-06-18,829036,823271
4282,20016799,2026-06-18,829111,821377
4283,20016800,2026-06-18,826767,823594
4284,20016801,2026-06-18,829125,821366
4285,20016803,2026-06-18,823451,835356
4286,20016804,2026-06-18,823549,835841
